authorId,author,aliases,projectSerialNum,doi
2057547765,Lawrence D,"David Lawrence, David A Lawrence, D A Lawrence, D A Lawrence, David A Lawrence",HD105613,doi:10.3389/fbioe.2023.1066391
2107411054,Lee L,"Ly James Lee, Ljames Lee, L James Lee, L James Lee, L J Lee",TR003807,doi:10.1039/d1lc01053k
4407725,Lynes M,"M Lynes, M A Lynes, Michael A Lynes, Michael Lynes, Michael A Lynes, M Lynes, M A Lynes",HD105613,doi:10.3389/fbioe.2023.1066391
6543527,Manlhiot C,"C Manlhiot, C Manlhiot, Cedric Manlhiot",HD105591,doi:10.1056/NEJMc2215074
6543527,Manlhiot C,"C Manlhiot, C Manlhiot, Cedric Manlhiot",HD105591,doi:10.1016/j.cjca.2023.06.001
2959056,Mason C,"Christopher E Mason, C E Mason, Christopher E Mason, C E Mason, Christopher Mason, Chris Mason",DA053941,doi:10.1186/s40168-021-01044-7
2082443591,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1016/j.scitotenv.2021.149177
2959056,Mason C,"Christopher E Mason, C E Mason, Christopher E Mason, C E Mason, Christopher Mason, Chris Mason",DA053941,doi:10.1016/j.cell.2021.05.002
2082443591,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1016/j.scitotenv.2023.165459
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.1101/2023.07.12.23292570
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.1016/j.scitotenv.2022.159188
2082443601,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1038/s41592-022-01444-z
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.1021/acsestwater.2c00047
2082443591,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1038/s41587-021-01158-1
2959056,Mason C,"Christopher E Mason, C E Mason, Christopher E Mason, C E Mason, Christopher Mason, Chris Mason",DA053941,doi:10.1038/s41587-021-01049-5
2082443601,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1038/s41467-023-38400-0
2082443591,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1038/s41467-022-31654-0
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.1021/acsestwater.2c00045
2082443591,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.1016/j.scitotenv.2023.164289
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.7171/jbt.21-3203-019
2082443601,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.7171/jbt.21-3203-017
2082443591,Mason C,"C E Mason, Christopher E Mason, Christopher Mason, Christopher E Mason",DA053941,doi:10.3390/genes13101914
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.1101/2022.03.14.22272314
2143229837,Mason C,"Christopher E Mason, C Mason, C E Mason, Christopher E Mason, Christopher Mason",DA053941,doi:10.1016/j.scitotenv.2023.161423
2093301251,Mason CE,"Christopher E Mason, Christopher Mason",DA053941,doi:10.1016/j.xcrm.2022.100522
2093301251,Mason CE,"Christopher E Mason, Christopher Mason",DA053941,doi:10.1186/s40168-022-01332-w
2055781968,Mason CE,"Christopher E Mason, Christopher Mason",DA053941,doi:10.1186/s13059-021-02529-2
2055781968,Mason CE,"Christopher E Mason, Christopher Mason",DA053941,doi:10.1186/s40168-021-01020-1
4318246,McCrindle B,"B Mccrindle, B Mccrindle, Brian W Mccrindle, Brian Mccrindle, Brian W Mccrindle, B W Mccrindle, B W Mccrindle, B W Mccrindle",HD105591,doi:10.1016/j.cjca.2023.06.001
4318246,McCrindle B,"B Mccrindle, B Mccrindle, Brian W Mccrindle, Brian Mccrindle, Brian W Mccrindle, B W Mccrindle, B W Mccrindle, B W Mccrindle",HD105591,doi:10.1016/j.cjca.2022.11.011
4318246,McCrindle B,"B Mccrindle, B Mccrindle, Brian W Mccrindle, Brian Mccrindle, Brian W Mccrindle, B W Mccrindle, B W Mccrindle, B W Mccrindle",HD105591,doi:10.1056/NEJMc2215074
4270772,Munger S,"Stevend Munger, Steven D Munger, Steven D Munger, S D Munger, Steven Munger, S D Munger",DC019573,doi:10.1101/2023.03.27.23287763
4270772,Munger S,"Stevend Munger, Steven D Munger, Steven D Munger, S D Munger, Steven Munger, S D Munger",DC019573,doi:10.1093/chemse/bjac036
4270772,Munger S,"Stevend Munger, Steven D Munger, Steven D Munger, S D Munger, Steven Munger, S D Munger",DC019573,doi:10.1016/j.physbeh.2023.114331
7019600,Nantz M,"M H Nantz, M H Nantz, Michael\u2005h Nantz, Mike Nantz, Michael Hobart Nantz, Michael Nantz*, Michael H Nantz, Michael H Nantz, Michael Nantz",TR003787,doi:10.1021/acs.analchem.2c04604
34838642,Noble R,"Rachel Noble, Rachel T Noble, R T Noble, Rt Noble, R T Noble, Rachel T Noble",DA053899,doi:10.1371/journal.pone.0270659
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.1016/j.jbi.2023.104322
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.1016/j.cgh.2022.10.029
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.1016/j.cgh.2022.05.008
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.14309/ctg.0000000000000507
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.14309/ajg.0000000000001855
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.1093/jamia/ocad049
1397958221,Ohno-Machado L,"L Ohno-machado, L Ohno-machado, Lucila Ohno‐machado, Lucila Ohno-machado",LM013755,doi:10.1109/ICHI54592.2022.00070
4499739,Parma V,"V Parma, V Parma, Valentina Parma",DC019578,doi:10.1101/2022.03.23.22272807
4499739,Parma V,"V Parma, V Parma, Valentina Parma",DC019578,doi:10.1093/chemse/bjab012
2251500579,Parma V,,DC019578,doi:10.1093/chemse/bjad002
2635677,Pun S,"S\u2009h Pun, S H Pun, Suzie H Pun, Suzie Pun, Sh Pun, Suzie H Pun, Suzie Hwang Pun",AA029316,doi:10.1002/anie.202107730
2635677,Pun S,"S\u2009h Pun, S H Pun, Suzie H Pun, Suzie Pun, Sh Pun, Suzie H Pun, Suzie Hwang Pun",AA029316,doi:10.1039/d3sc00439b
2635677,Pun S,"S\u2009h Pun, S H Pun, Suzie H Pun, Suzie Pun, Sh Pun, Suzie H Pun, Suzie Hwang Pun",AA029316,doi:10.1021/acs.analchem.2c01993
2635677,Pun S,"S\u2009h Pun, S H Pun, Suzie H Pun, Suzie Pun, Sh Pun, Suzie H Pun, Suzie Hwang Pun",AA029316,doi:10.1021/acs.analchem.2c00554
11761994,Reátegui E,Eduardo Reategui,TR003807,doi:10.1039/d1lc01053k
11761994,Reátegui E,Eduardo Reategui,TR003807,doi:10.1016/j.jneuroim.2023.578064
3694364,Rostad C,"C A Rostad, Christina A Rostad, Christina Rostad, Christina A Rostad",HD105618,doi:10.1016/j.xcrm.2023.101034
2764391,Rusin C,"Craig G Rusin, Craig G Rusin, Craig Rusin, C Rusin, C G Rusin",HD105593,doi:10.3390/jcm12175435
2764391,Rusin C,"Craig G Rusin, Craig G Rusin, Craig Rusin, C Rusin, C G Rusin",HD105593,doi:10.1038/s41390-022-02108-6
49570843,Salaita K,"Khalid S Salaita, K Salaita, Khalid S Salaita, K Salaita, Khalid Salaita",AA029345,doi:10.1101/2023.02.27.530294
49570843,Salaita K,"Khalid S Salaita, K Salaita, Khalid S Salaita, K Salaita, Khalid Salaita",AA029345,doi:10.1002/adma.202006600
49570843,Salaita K,"Khalid S Salaita, K Salaita, Khalid S Salaita, K Salaita, Khalid Salaita",AA029345,doi:10.1002/anie.202107660
49570843,Salaita K,"Khalid S Salaita, K Salaita, Khalid S Salaita, K Salaita, Khalid Salaita",AA029345,doi:10.1038/s41565-022-01080-w
2118306989,Salazar J,"J C Salazar, Juan Salazar, J Salazar, Juan Cáceres Salazar, Juan C Salazar, Juan C Salazar",HD105613,doi:10.3389/fbioe.2023.1066391
2118306989,Salazar J,"J C Salazar, Juan Salazar, J Salazar, Juan Cáceres Salazar, Juan C Salazar, Juan C Salazar",HD105613,doi:10.1053/j.gastro.2022.08.009
2118306989,Salazar J,"J C Salazar, Juan Salazar, J Salazar, Juan Cáceres Salazar, Juan C Salazar, Juan C Salazar",HD105613,doi:10.1093/ibd/izab207
2118306989,Salazar J,"J C Salazar, Juan Salazar, J Salazar, Juan Cáceres Salazar, Juan C Salazar, Juan C Salazar",HD105613,doi:10.1016/S2589-7500(22)00149-2
2118306989,Salazar J,"J C Salazar, Juan Salazar, J Salazar, Juan Cáceres Salazar, Juan C Salazar, Juan C Salazar",HD105613,doi:10.1097/INF.0000000000003289
40319108,Schuerer S,"S Schuerer, Stefanie Schuerer",DA053941,doi:10.1101/2022.03.14.22272314
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.1021/acsestwater.2c00045
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.7171/jbt.21-3203-017
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.1016/j.scitotenv.2023.161423
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.1016/j.scitotenv.2022.159188
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.1016/j.scitotenv.2023.164289
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.1021/acsestwater.2c00047
2067219252,Schürer S,"S Schürer, Stefanie Schürer",DA053941,doi:10.1016/j.scitotenv.2023.165459
2734482,Schürer S,"Stephan C Schürer, Stephan C Schürer*, Stephan Schürer, S C Schürer, Stephan C Schürer, Stephan C Schürer",DA053941,doi:10.1016/j.scitotenv.2021.149177
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1186/s12879-021-06526-5
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1016/S2666-5247(22)00289-0
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1128/mra.00680-22
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.3390/v13091803
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1128/mra.00337-22
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1128/mra.00681-22
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1080/22221751.2022.2071173
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1128/mra.00069-23
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1111/irv.13057
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1016/j.meegid.2022.105315
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1016/j.scitotenv.2023.166230
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1101/2022.09.25.22280344
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1016/j.watres.2021.117710
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.1101/2021.01.22.21250320
2161990,Scotch M,"M Scotch, Matthew L Scotch, Matthew Scotch",LM013129,doi:10.3390/v13010074
15940097,Sethuraman U,"U Sethuraman, Usha Sethuraman",HD105610,doi:10.1097/INF.0000000000003888
2247003485,Snyder M,"M P Snyder, Michael P Snyder, Michael Snyder, Michael P Snyder",NR020105,doi:10.1038/s41591-021-01593-2
2247003485,Snyder M,"M P Snyder, Michael P Snyder, Michael Snyder, Michael P Snyder",NR020105,doi:10.1101/2021.06.13.21258795
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.7171/jbt.21-3203-019
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1101/2023.07.12.23292570
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1101/2022.03.14.22272314
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.7171/jbt.21-3203-017
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.3390/w14081187
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1016/j.scitotenv.2021.149177
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1016/j.scitotenv.2022.159188
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1016/j.scitotenv.2023.161423
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1016/j.scitotenv.2023.164289
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1016/j.scitotenv.2023.165459
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1021/acsestwater.2c00047
1398411589,Solo-Gabriele H,"Helena Solo‐gabriele, Helena Maria Solo-gabriele, Helena M Solo-gabriele, H Solo-gabriele, Hm Solo-gabriele, Helena M Solo‐gabriele, H M Solo-gabriele, H Solo-gabriele, Helena M Solo-gabriele, H M Solo-gabriele, Helena Solo-gabriele",DA053941,doi:10.1021/acsestwater.2c00045
95349566,Uhlemann A,"A C Uhlemann, Ann-catrin Uhlemann, A Uhlemann, A Uhlemann, A C Uhlemann, Anne Uhlemann, Anne Catrin Uhlemann, A-c Uhlemann, Anne‐catrin Uhlemann, Anne-catrin Uhlemann, A-c Uhlemann, Annett Uhlemann, Anne C Uhlemann",DA053949,doi:10.1101/2021.02.23.21252259
95349566,Uhlemann A,"A C Uhlemann, Ann-catrin Uhlemann, A Uhlemann, A Uhlemann, A C Uhlemann, Anne Uhlemann, Anne Catrin Uhlemann, A-c Uhlemann, Anne‐catrin Uhlemann, Anne-catrin Uhlemann, A-c Uhlemann, Annett Uhlemann, Anne C Uhlemann",DA053949,doi:10.1128/jcm.00600-22
95349566,Uhlemann A,"A C Uhlemann, Ann-catrin Uhlemann, A Uhlemann, A Uhlemann, A C Uhlemann, Anne Uhlemann, Anne Catrin Uhlemann, A-c Uhlemann, Anne‐catrin Uhlemann, Anne-catrin Uhlemann, A-c Uhlemann, Annett Uhlemann, Anne C Uhlemann",DA053949,doi:10.1038/s41586-021-03908-2
30717980,Vanegas D,"Diana C Vanegas, D C Vanegas, Diana C Vanegas, D C Vanegas, Diana Vanegas",AA029328,doi:10.3389/fsens.2022.917380
30717980,Vanegas D,"Diana C Vanegas, D C Vanegas, Diana C Vanegas, D C Vanegas, Diana Vanegas",AA029328,doi:10.1371/journal.pone.0290256
30717980,Vanegas D,"Diana C Vanegas, D C Vanegas, Diana C Vanegas, D C Vanegas, Diana Vanegas",AA029328,doi:10.3390/bios12020101
30717980,Vanegas D,"Diana C Vanegas, D C Vanegas, Diana C Vanegas, D C Vanegas, Diana Vanegas",AA029328,doi:10.3390/bios12110938
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1101/2022.09.25.22280344
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1016/S2666-5247(22)00289-0
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1101/2021.01.22.21250320
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1111/irv.13057
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1080/22221751.2022.2071173
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.3390/v13091803
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1128/mra.00069-23
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1128/mra.00337-22
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1016/j.meegid.2022.105315
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1128/mra.00680-22
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1128/mra.00681-22
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1186/s12879-021-06526-5
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1016/j.scitotenv.2023.166230
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.1016/j.watres.2021.117710
4462013,Varsani A,"A U Varsani, A Varsani, Arvind Varsani",LM013129,doi:10.3390/v13010074
2144804604,Wang X,,AA029348,doi:10.3390/bios13020298
2144804604,Wang X,,AA029348,doi:10.1002/smll.202300040
2144804604,Wang X,,AA029348,doi:10.1016/j.bios.2023.115197
2144802303,Wang X,,AA029348,doi:10.1101/2023.05.04.539416
2144804604,Wang X,,AA029348,doi:10.1021/acsinfecdis.1c00546
2144804604,Wang X,,AA029348,doi:10.1016/j.bios.2023.115228
2144801845,Wang X,Xinguang Chris Wang,AA029348,doi:10.1038/s41563-021-01088-y
2144804604,Wang X,,AA029348,doi:10.1038/s41596-021-00641-y
2144804604,Wang X,,AA029348,doi:10.1016/j.cossms.2021.100966
20431833,Wang Y,,DK130067,doi:10.1080/03610926.2021.2004423
20431833,Wang Y,,DK130067,doi:10.1080/10618600.2022.2037434
20431833,Wang Y,,DK130067,doi:10.1093/ckj/sfab019
20431833,Wang Y,,DK130067,doi:10.1186/s12882-021-02518-4
20431833,Wang Y,,DK130067,doi:10.1111/hdi.12977
20431833,Wang Y,,DK130067,doi:10.1681/ASN.2020121691
20431833,Wang Y,,DK130067,doi:10.3389/fneph.2022.926635
20431833,Wang Y,,DK130067,doi:10.1016/j.xkme.2021.02.010
20431833,Wang Y,,DK130067,doi:10.1101/2021.02.20.21251855
2127611827,Ward KR,"K R Ward, Kevin R Ward",TR003812,doi:10.1001/jamanetworkopen.2023.0982
40530973,Wenzel J,"J Wenzel, J Wenzel, Jeffrey D Wenzel, Jeff Wenzel",DA053893,doi:10.1371/journal.ppat.1010636
40530973,Wenzel J,"J Wenzel, J Wenzel, Jeffrey D Wenzel, Jeff Wenzel",DA053893,doi:10.3390/v13081647
40530973,Wenzel J,"J Wenzel, J Wenzel, Jeffrey D Wenzel, Jeff Wenzel",DA053893,doi:10.1016/j.watres.2022.118824
2193571183,Xu H,,LM013755,doi:10.1016/j.jbi.2023.104322
2219752599,Xu H,Hua Xu,LM013755,doi:10.1109/ICHI54592.2022.00070
39895985,Zhu D,"D B Li Hp Zhu, Dongxiao Zhu, Dongxia Zhu",HD105610,doi:10.1038/s41390-022-02206-5
39895985,Zhu D,"D B Li Hp Zhu, Dongxiao Zhu, Dongxia Zhu",HD105610,doi:10.1007/s10618-021-00746-8
